Distribution,Operation,BatchSize,Strategy,MedianTime_us
Uniform,PDF,64,SCALAR,3.530000
Uniform,PDF,64,VECTORIZED,0.138000
Uniform,PDF,64,PARALLEL,0.142000
Uniform,PDF,64,WORK_STEALING,0.156000
Uniform,LogPDF,64,SCALAR,3.519000
Uniform,LogPDF,64,VECTORIZED,0.156000
Uniform,LogPDF,64,PARALLEL,0.146000
Uniform,LogPDF,64,WORK_STEALING,0.167000
Uniform,CDF,64,SCALAR,4.425000
Uniform,CDF,64,VECTORIZED,0.231000
Uniform,CDF,64,PARALLEL,0.245000
Uniform,CDF,64,WORK_STEALING,0.292000
Uniform,PDF,128,SCALAR,6.985000
Uniform,PDF,128,VECTORIZED,0.161000
Uniform,PDF,128,PARALLEL,0.165000
Uniform,PDF,128,WORK_STEALING,0.177000
Uniform,LogPDF,128,SCALAR,8.437000
Uniform,LogPDF,128,VECTORIZED,0.286000
Uniform,LogPDF,128,PARALLEL,0.262000
Uniform,LogPDF,128,WORK_STEALING,0.294000
Uniform,CDF,128,SCALAR,6.954000
Uniform,CDF,128,VECTORIZED,0.263000
Uniform,CDF,128,PARALLEL,0.290000
Uniform,CDF,128,WORK_STEALING,0.253000
Uniform,PDF,256,SCALAR,13.913000
Uniform,PDF,256,VECTORIZED,0.207000
Uniform,PDF,256,PARALLEL,0.213000
Uniform,PDF,256,WORK_STEALING,0.212000
Uniform,LogPDF,256,SCALAR,17.619000
Uniform,LogPDF,256,VECTORIZED,0.384000
Uniform,LogPDF,256,PARALLEL,0.355000
Uniform,LogPDF,256,WORK_STEALING,0.405000
Uniform,CDF,256,SCALAR,17.578000
Uniform,CDF,256,VECTORIZED,0.651000
Uniform,CDF,256,PARALLEL,0.573000
Uniform,CDF,256,WORK_STEALING,0.607000
Uniform,PDF,512,SCALAR,31.287000
Uniform,PDF,512,VECTORIZED,0.294000
Uniform,PDF,512,PARALLEL,0.303000
Uniform,PDF,512,WORK_STEALING,0.309000
Uniform,LogPDF,512,SCALAR,30.146000
Uniform,LogPDF,512,VECTORIZED,0.547000
Uniform,LogPDF,512,PARALLEL,0.462000
Uniform,LogPDF,512,WORK_STEALING,0.545000
Uniform,CDF,512,SCALAR,32.227000
Uniform,CDF,512,VECTORIZED,0.664000
Uniform,CDF,512,PARALLEL,0.992000
Uniform,CDF,512,WORK_STEALING,0.618000
Uniform,PDF,1024,SCALAR,62.815000
Uniform,PDF,1024,VECTORIZED,0.561000
Uniform,PDF,1024,PARALLEL,0.483000
Uniform,PDF,1024,WORK_STEALING,0.478000
Uniform,LogPDF,1024,SCALAR,58.818000
Uniform,LogPDF,1024,VECTORIZED,0.896000
Uniform,LogPDF,1024,PARALLEL,0.736000
Uniform,LogPDF,1024,WORK_STEALING,0.887000
Uniform,CDF,1024,SCALAR,58.001000
Uniform,CDF,1024,VECTORIZED,1.132000
Uniform,CDF,1024,PARALLEL,2.233000
Uniform,CDF,1024,WORK_STEALING,0.958000
Uniform,PDF,2048,SCALAR,106.743000
Uniform,PDF,2048,VECTORIZED,0.730000
Uniform,PDF,2048,PARALLEL,1.854000
Uniform,PDF,2048,WORK_STEALING,0.755000
Uniform,LogPDF,2048,SCALAR,109.270000
Uniform,LogPDF,2048,VECTORIZED,1.280000
Uniform,LogPDF,2048,PARALLEL,3.692000
Uniform,LogPDF,2048,WORK_STEALING,0.834000
Uniform,CDF,2048,SCALAR,112.954000
Uniform,CDF,2048,VECTORIZED,5.055000
Uniform,CDF,2048,PARALLEL,6.852000
Uniform,CDF,2048,WORK_STEALING,3.248000
Uniform,PDF,4096,SCALAR,223.010000
Uniform,PDF,4096,VECTORIZED,2.240000
Uniform,PDF,4096,PARALLEL,67.219000
Uniform,PDF,4096,WORK_STEALING,22.446000
Uniform,LogPDF,4096,SCALAR,197.637000
Uniform,LogPDF,4096,VECTORIZED,2.410000
Uniform,LogPDF,4096,PARALLEL,49.616000
Uniform,LogPDF,4096,WORK_STEALING,19.261000
Uniform,CDF,4096,SCALAR,198.507000
Uniform,CDF,4096,VECTORIZED,9.539000
Uniform,CDF,4096,PARALLEL,48.726000
Uniform,CDF,4096,WORK_STEALING,20.134000
Uniform,PDF,6144,SCALAR,284.616000
Uniform,PDF,6144,VECTORIZED,2.115000
Uniform,PDF,6144,PARALLEL,80.797000
Uniform,PDF,6144,WORK_STEALING,32.424000
Uniform,LogPDF,6144,SCALAR,283.194000
Uniform,LogPDF,6144,VECTORIZED,2.249000
