Distribution,Operation,BatchSize,Strategy,MedianTime_us
Uniform,PDF,64,SCALAR,5.384000
Uniform,PDF,64,VECTORIZED,0.210000
Uniform,PDF,64,PARALLEL,0.218000
Uniform,PDF,64,WORK_STEALING,0.223000
Uniform,LogPDF,64,SCALAR,5.384000
Uniform,LogPDF,64,VECTORIZED,0.243000
Uniform,LogPDF,64,PARALLEL,0.254000
Uniform,LogPDF,64,WORK_STEALING,0.270000
Uniform,CDF,64,SCALAR,5.363000
Uniform,CDF,64,VECTORIZED,0.302000
Uniform,CDF,64,PARALLEL,0.304000
Uniform,CDF,64,WORK_STEALING,0.290000
Uniform,PDF,128,SCALAR,10.692000
Uniform,PDF,128,VECTORIZED,0.245000
Uniform,PDF,128,PARALLEL,0.252000
Uniform,PDF,128,WORK_STEALING,0.257000
Uniform,LogPDF,128,SCALAR,10.692000
Uniform,LogPDF,128,VECTORIZED,0.358000
Uniform,LogPDF,128,PARALLEL,0.286000
Uniform,LogPDF,128,WORK_STEALING,0.327000
Uniform,CDF,128,SCALAR,10.610000
Uniform,CDF,128,VECTORIZED,0.398000
Uniform,CDF,128,PARALLEL,0.440000
Uniform,CDF,128,WORK_STEALING,0.406000
Uniform,PDF,256,SCALAR,21.269000
Uniform,PDF,256,VECTORIZED,0.312000
Uniform,PDF,256,PARALLEL,0.329000
Uniform,PDF,256,WORK_STEALING,0.325000
Uniform,LogPDF,256,SCALAR,21.249000
Uniform,LogPDF,256,VECTORIZED,0.368000
Uniform,LogPDF,256,PARALLEL,0.350000
Uniform,LogPDF,256,WORK_STEALING,0.383000
Uniform,CDF,256,SCALAR,21.211000
Uniform,CDF,256,VECTORIZED,1.020000
Uniform,CDF,256,PARALLEL,0.780000
Uniform,CDF,256,WORK_STEALING,0.571000
Uniform,PDF,512,SCALAR,42.429000
Uniform,PDF,512,VECTORIZED,0.357000
Uniform,PDF,512,PARALLEL,0.361000
Uniform,PDF,512,WORK_STEALING,0.376000
Uniform,LogPDF,512,SCALAR,36.375000
Uniform,LogPDF,512,VECTORIZED,0.405000
Uniform,LogPDF,512,PARALLEL,0.386000
Uniform,LogPDF,512,WORK_STEALING,0.469000
Uniform,CDF,512,SCALAR,36.948000
Uniform,CDF,512,VECTORIZED,0.840000
Uniform,CDF,512,PARALLEL,1.068000
Uniform,CDF,512,WORK_STEALING,0.761000
Uniform,PDF,1024,SCALAR,76.746000
Uniform,PDF,1024,VECTORIZED,0.919000
Uniform,PDF,1024,PARALLEL,0.854000
Uniform,PDF,1024,WORK_STEALING,0.590000
Uniform,LogPDF,1024,SCALAR,76.585000
Uniform,LogPDF,1024,VECTORIZED,0.659000
Uniform,LogPDF,1024,PARALLEL,0.584000
Uniform,LogPDF,1024,WORK_STEALING,0.694000
Uniform,CDF,1024,SCALAR,68.876000
Uniform,CDF,1024,VECTORIZED,1.587000
Uniform,CDF,1024,PARALLEL,3.224000
Uniform,CDF,1024,WORK_STEALING,1.440000
Uniform,PDF,2048,SCALAR,111.952000
Uniform,PDF,2048,VECTORIZED,1.054000
Uniform,PDF,2048,PARALLEL,3.576000
Uniform,PDF,2048,WORK_STEALING,0.890000
Uniform,LogPDF,2048,SCALAR,116.383000
Uniform,LogPDF,2048,VECTORIZED,0.982000
Uniform,LogPDF,2048,PARALLEL,4.894000
Uniform,LogPDF,2048,WORK_STEALING,1.014000
Uniform,CDF,2048,SCALAR,111.379000
Uniform,CDF,2048,VECTORIZED,3.145000
Uniform,CDF,2048,PARALLEL,7.337000
Uniform,CDF,2048,WORK_STEALING,2.790000
Uniform,PDF,4096,SCALAR,199.515000
Uniform,PDF,4096,VECTORIZED,1.457000
Uniform,PDF,4096,PARALLEL,54.924000
Uniform,PDF,4096,WORK_STEALING,27.565000
Uniform,LogPDF,4096,SCALAR,192.606000
Uniform,LogPDF,4096,VECTORIZED,1.562000
Uniform,LogPDF,4096,PARALLEL,57.043000
Uniform,LogPDF,4096,WORK_STEALING,21.889000
Uniform,CDF,4096,SCALAR,194.616000
Uniform,CDF,4096,VECTORIZED,8.374000
Uniform,CDF,4096,PARALLEL,48.667000
Uniform,CDF,4096,WORK_STEALING,19.409000
Uniform,PDF,6144,SCALAR,294.690000
Uniform,PDF,6144,VECTORIZED,2.088000
Uniform,PDF,6144,PARALLEL,71.597000
Uniform,PDF,6144,WORK_STEALING,19.007000
Uniform,LogPDF,6144,SCALAR,293.926000
Uniform,LogPDF,6144,VECTORIZED,2.231000
Uniform,LogPDF,6144,PARALLEL,72.314000
Uniform,LogPDF,6144,WORK_STEALING,20.795000
Uniform,CDF,6144,SCALAR,285.966000
Uniform,CDF,6144,VECTORIZED,16.882000
Uniform,CDF,6144,PARALLEL,69.348000
Uniform,CDF,6144,WORK_STEALING,21.307000
Uniform,PDF,8192,SCALAR,389.147000
Uniform,PDF,8192,VECTORIZED,2.756000
Uniform,PDF,8192,PARALLEL,78.946000
Uniform,PDF,8192,WORK_STEALING,21.816000
Uniform,LogPDF,8192,SCALAR,386.380000
Uniform,LogPDF,8192,VECTORIZED,2.972000
Uniform,LogPDF,8192,PARALLEL,71.641000
Uniform,LogPDF,8192,WORK_STEALING,23.169000
Uniform,CDF,8192,SCALAR,393.023000
Uniform,CDF,8192,VECTORIZED,27.808000
Uniform,CDF,8192,PARALLEL,62.436000
Uniform,CDF,8192,WORK_STEALING,23.665000
Uniform,PDF,10000,SCALAR,465.962000
Uniform,PDF,10000,VECTORIZED,6.661000
Uniform,PDF,10000,PARALLEL,74.663000
Uniform,PDF,10000,WORK_STEALING,33.314000
Uniform,LogPDF,10000,SCALAR,485.315000
Uniform,LogPDF,10000,VECTORIZED,3.625000
Uniform,LogPDF,10000,PARALLEL,77.673000
Uniform,LogPDF,10000,WORK_STEALING,25.985000
Uniform,CDF,10000,SCALAR,493.262000
Uniform,CDF,10000,VECTORIZED,81.235000
Uniform,CDF,10000,PARALLEL,65.062000
Uniform,CDF,10000,WORK_STEALING,30.413000
Uniform,PDF,25000,SCALAR,1164.083000
Uniform,PDF,25000,VECTORIZED,10.065000
Uniform,PDF,25000,PARALLEL,98.919000
Uniform,PDF,25000,WORK_STEALING,42.922000
Uniform,LogPDF,25000,SCALAR,1177.861000
Uniform,LogPDF,25000,VECTORIZED,10.201000
Uniform,LogPDF,25000,PARALLEL,92.357000
Uniform,LogPDF,25000,WORK_STEALING,48.180000
