Distribution,Operation,BatchSize,Strategy,MedianTime_us
Uniform,PDF,64,SCALAR,3.520000
Uniform,PDF,64,VECTORIZED,0.138000
Uniform,PDF,64,PARALLEL,0.150000
Uniform,PDF,64,WORK_STEALING,0.207000
Uniform,LogPDF,64,SCALAR,3.525000
Uniform,LogPDF,64,VECTORIZED,0.151000
Uniform,LogPDF,64,PARALLEL,0.148000
Uniform,LogPDF,64,WORK_STEALING,0.163000
Uniform,CDF,64,SCALAR,3.530000
Uniform,CDF,64,VECTORIZED,0.209000
Uniform,CDF,64,PARALLEL,0.200000
Uniform,CDF,64,WORK_STEALING,0.184000
Uniform,PDF,128,SCALAR,7.438000
Uniform,PDF,128,VECTORIZED,0.172000
Uniform,PDF,128,PARALLEL,0.166000
Uniform,PDF,128,WORK_STEALING,0.174000
Uniform,LogPDF,128,SCALAR,7.020000
Uniform,LogPDF,128,VECTORIZED,0.269000
Uniform,LogPDF,128,PARALLEL,0.285000
Uniform,LogPDF,128,WORK_STEALING,0.299000
Uniform,CDF,128,SCALAR,7.387000
Uniform,CDF,128,VECTORIZED,0.258000
Uniform,CDF,128,PARALLEL,0.300000
Uniform,CDF,128,WORK_STEALING,0.246000
Uniform,PDF,256,SCALAR,15.924000
Uniform,PDF,256,VECTORIZED,0.206000
Uniform,PDF,256,PARALLEL,0.217000
Uniform,PDF,256,WORK_STEALING,0.219000
Uniform,LogPDF,256,SCALAR,18.144000
Uniform,LogPDF,256,VECTORIZED,0.348000
Uniform,LogPDF,256,PARALLEL,0.386000
Uniform,LogPDF,256,WORK_STEALING,0.342000
Uniform,CDF,256,SCALAR,13.958000
Uniform,CDF,256,VECTORIZED,0.392000
Uniform,CDF,256,PARALLEL,0.506000
Uniform,CDF,256,WORK_STEALING,0.375000
Uniform,PDF,512,SCALAR,27.817000
Uniform,PDF,512,VECTORIZED,0.295000
Uniform,PDF,512,PARALLEL,0.305000
Uniform,PDF,512,WORK_STEALING,0.299000
Uniform,LogPDF,512,SCALAR,28.715000
Uniform,LogPDF,512,VECTORIZED,0.517000
Uniform,LogPDF,512,PARALLEL,0.518000
Uniform,LogPDF,512,WORK_STEALING,0.533000
Uniform,CDF,512,SCALAR,30.328000
Uniform,CDF,512,VECTORIZED,0.674000
Uniform,CDF,512,PARALLEL,0.895000
Uniform,CDF,512,WORK_STEALING,0.621000
Uniform,PDF,1024,SCALAR,62.742000
Uniform,PDF,1024,VECTORIZED,0.539000
Uniform,PDF,1024,PARALLEL,0.562000
Uniform,PDF,1024,WORK_STEALING,0.468000
Uniform,LogPDF,1024,SCALAR,60.531000
Uniform,LogPDF,1024,VECTORIZED,0.527000
Uniform,LogPDF,1024,PARALLEL,0.473000
Uniform,LogPDF,1024,WORK_STEALING,0.536000
Uniform,CDF,1024,SCALAR,53.883000
