Distribution,Operation,BatchSize,Strategy,MedianTime_us
Uniform,PDF,64,SCALAR,3.523000
Uniform,PDF,64,VECTORIZED,0.140000
Uniform,PDF,64,PARALLEL,0.153000
Uniform,PDF,64,WORK_STEALING,0.152000
Uniform,LogPDF,64,SCALAR,3.772000
Uniform,LogPDF,64,VECTORIZED,0.162000
Uniform,LogPDF,64,PARALLEL,0.217000
Uniform,LogPDF,64,WORK_STEALING,0.252000
Uniform,CDF,64,SCALAR,4.475000
Uniform,CDF,64,VECTORIZED,0.203000
Uniform,CDF,64,PARALLEL,0.205000
Uniform,CDF,64,WORK_STEALING,0.192000
Uniform,PDF,128,SCALAR,9.116000
Uniform,PDF,128,VECTORIZED,0.175000
Uniform,PDF,128,PARALLEL,0.180000
Uniform,PDF,128,WORK_STEALING,0.172000
Uniform,LogPDF,128,SCALAR,9.713000
Uniform,LogPDF,128,VECTORIZED,0.306000
Uniform,LogPDF,128,PARALLEL,0.170000
Uniform,LogPDF,128,WORK_STEALING,0.192000
Uniform,CDF,128,SCALAR,9.013000
Uniform,CDF,128,VECTORIZED,0.400000
Uniform,CDF,128,PARALLEL,0.524000
Uniform,CDF,128,WORK_STEALING,0.443000
Uniform,PDF,256,SCALAR,13.912000
Uniform,PDF,256,VECTORIZED,0.205000
Uniform,PDF,256,PARALLEL,0.216000
Uniform,PDF,256,WORK_STEALING,0.216000
Uniform,LogPDF,256,SCALAR,14.238000
Uniform,LogPDF,256,VECTORIZED,0.241000
Uniform,LogPDF,256,PARALLEL,0.225000
Uniform,LogPDF,256,WORK_STEALING,0.244000
Uniform,CDF,256,SCALAR,13.863000
Uniform,CDF,256,VECTORIZED,0.617000
Uniform,CDF,256,PARALLEL,0.858000
Uniform,CDF,256,WORK_STEALING,0.383000
Uniform,PDF,512,SCALAR,31.374000
Uniform,PDF,512,VECTORIZED,0.295000
Uniform,PDF,512,PARALLEL,0.308000
Uniform,PDF,512,WORK_STEALING,0.309000
Uniform,LogPDF,512,SCALAR,32.471000
Uniform,LogPDF,512,VECTORIZED,0.336000
Uniform,LogPDF,512,PARALLEL,0.316000
Uniform,LogPDF,512,WORK_STEALING,0.351000
Uniform,CDF,512,SCALAR,28.223000
Uniform,CDF,512,VECTORIZED,0.678000
Uniform,CDF,512,PARALLEL,0.896000
Uniform,CDF,512,WORK_STEALING,0.625000
Uniform,PDF,1024,SCALAR,64.352000
Uniform,PDF,1024,VECTORIZED,0.474000
Uniform,PDF,1024,PARALLEL,0.486000
Uniform,PDF,1024,WORK_STEALING,0.486000
Uniform,LogPDF,1024,SCALAR,66.158000
Uniform,LogPDF,1024,VECTORIZED,0.546000
Uniform,LogPDF,1024,PARALLEL,0.499000
Uniform,LogPDF,1024,WORK_STEALING,0.561000
Uniform,CDF,1024,SCALAR,67.834000
Uniform,CDF,1024,VECTORIZED,1.399000
Uniform,CDF,1024,PARALLEL,1.788000
Uniform,CDF,1024,WORK_STEALING,1.271000
Uniform,PDF,2048,SCALAR,131.151000
Uniform,PDF,2048,VECTORIZED,0.877000
Uniform,PDF,2048,PARALLEL,2.836000
Uniform,PDF,2048,WORK_STEALING,0.902000
Uniform,LogPDF,2048,SCALAR,132.464000
Uniform,LogPDF,2048,VECTORIZED,0.978000
Uniform,LogPDF,2048,PARALLEL,10.107000
Uniform,LogPDF,2048,WORK_STEALING,0.990000
Uniform,CDF,2048,SCALAR,140.065000
Uniform,CDF,2048,VECTORIZED,3.398000
Uniform,CDF,2048,PARALLEL,5.977000
Uniform,CDF,2048,WORK_STEALING,3.601000
Uniform,PDF,4096,SCALAR,297.895000
Uniform,PDF,4096,VECTORIZED,1.764000
Uniform,PDF,4096,PARALLEL,74.063000
Uniform,PDF,4096,WORK_STEALING,25.316000
Uniform,LogPDF,4096,SCALAR,285.037000
Uniform,LogPDF,4096,VECTORIZED,2.938000
Uniform,LogPDF,4096,PARALLEL,72.346000
Uniform,LogPDF,4096,WORK_STEALING,29.725000
Uniform,CDF,4096,SCALAR,271.335000
Uniform,CDF,4096,VECTORIZED,13.588000
Uniform,CDF,4096,PARALLEL,67.564000
Uniform,CDF,4096,WORK_STEALING,30.696000
Uniform,PDF,6144,SCALAR,406.504000
Uniform,PDF,6144,VECTORIZED,4.063000
Uniform,PDF,6144,PARALLEL,88.308000
Uniform,PDF,6144,WORK_STEALING,29.858000
Uniform,LogPDF,6144,SCALAR,434.910000
Uniform,LogPDF,6144,VECTORIZED,2.712000
Uniform,LogPDF,6144,PARALLEL,99.648000
Uniform,LogPDF,6144,WORK_STEALING,30.991000
Uniform,CDF,6144,SCALAR,459.004000
Uniform,CDF,6144,VECTORIZED,28.678000
Uniform,CDF,6144,PARALLEL,102.495000
Uniform,CDF,6144,WORK_STEALING,32.864000
Uniform,PDF,8192,SCALAR,521.263000
Uniform,PDF,8192,VECTORIZED,3.288000
Uniform,PDF,8192,PARALLEL,136.519000
Uniform,PDF,8192,WORK_STEALING,29.592000
Uniform,LogPDF,8192,SCALAR,535.979000
