Distribution,Operation,BatchSize,Strategy,MedianTime_us
Uniform,PDF,8,SCALAR,0.531000
Uniform,PDF,8,VECTORIZED,0.128000
Uniform,PDF,8,PARALLEL,0.133000
Uniform,PDF,8,WORK_STEALING,0.200000
Uniform,LogPDF,8,SCALAR,0.676000
Uniform,LogPDF,8,VECTORIZED,0.203000
Uniform,LogPDF,8,PARALLEL,0.216000
Uniform,LogPDF,8,WORK_STEALING,0.223000
Uniform,CDF,8,SCALAR,0.551000
Uniform,CDF,8,VECTORIZED,0.174000
Uniform,CDF,8,PARALLEL,0.142000
Uniform,CDF,8,WORK_STEALING,0.140000
Uniform,PDF,16,SCALAR,1.004000
Uniform,PDF,16,VECTORIZED,0.138000
Uniform,PDF,16,PARALLEL,0.140000
Uniform,PDF,16,WORK_STEALING,0.143000
Uniform,LogPDF,16,SCALAR,1.006000
Uniform,LogPDF,16,VECTORIZED,0.148000
Uniform,LogPDF,16,PARALLEL,0.151000
Uniform,LogPDF,16,WORK_STEALING,0.144000
Uniform,CDF,16,SCALAR,0.999000
Uniform,CDF,16,VECTORIZED,0.175000
Uniform,CDF,16,PARALLEL,0.150000
Uniform,CDF,16,WORK_STEALING,0.150000
Uniform,PDF,32,SCALAR,1.937000
Uniform,PDF,32,VECTORIZED,0.147000
Uniform,PDF,32,PARALLEL,0.147000
Uniform,PDF,32,WORK_STEALING,0.151000
Uniform,LogPDF,32,SCALAR,1.947000
Uniform,LogPDF,32,VECTORIZED,0.153000
Uniform,LogPDF,32,PARALLEL,0.157000
Uniform,LogPDF,32,WORK_STEALING,0.150000
Uniform,CDF,32,SCALAR,1.929000
Uniform,CDF,32,VECTORIZED,0.191000
Uniform,CDF,32,PARALLEL,0.165000
Uniform,CDF,32,WORK_STEALING,0.176000
Uniform,PDF,64,SCALAR,3.795000
Uniform,PDF,64,VECTORIZED,0.150000
Uniform,PDF,64,PARALLEL,0.160000
Uniform,PDF,64,WORK_STEALING,0.162000
Uniform,LogPDF,64,SCALAR,3.790000
Uniform,LogPDF,64,VECTORIZED,0.169000
Uniform,LogPDF,64,PARALLEL,0.171000
Uniform,LogPDF,64,WORK_STEALING,0.177000
Uniform,CDF,64,SCALAR,4.738000
Uniform,CDF,64,VECTORIZED,0.229000
Uniform,CDF,64,PARALLEL,0.200000
Uniform,CDF,64,WORK_STEALING,0.208000
Uniform,PDF,128,SCALAR,7.505000
Uniform,PDF,128,VECTORIZED,0.184000
Uniform,PDF,128,PARALLEL,0.186000
Uniform,PDF,128,WORK_STEALING,0.194000
Uniform,LogPDF,128,SCALAR,7.538000
Uniform,LogPDF,128,VECTORIZED,0.198000
Uniform,LogPDF,128,PARALLEL,0.198000
Uniform,LogPDF,128,WORK_STEALING,0.193000
Uniform,CDF,128,SCALAR,7.483000
Uniform,CDF,128,VECTORIZED,0.476000
Uniform,CDF,128,PARALLEL,0.316000
Uniform,CDF,128,WORK_STEALING,0.302000
Uniform,PDF,256,SCALAR,14.958000
Uniform,PDF,256,VECTORIZED,0.221000
Uniform,PDF,256,PARALLEL,0.233000
Uniform,PDF,256,WORK_STEALING,0.226000
Uniform,LogPDF,256,SCALAR,19.856000
Uniform,LogPDF,256,VECTORIZED,0.246000
Uniform,LogPDF,256,PARALLEL,0.228000
Uniform,LogPDF,256,WORK_STEALING,0.247000
Uniform,CDF,256,SCALAR,14.878000
Uniform,CDF,256,VECTORIZED,0.478000
Uniform,CDF,256,PARALLEL,0.429000
Uniform,CDF,256,WORK_STEALING,0.460000
Uniform,PDF,512,SCALAR,30.109000
Uniform,PDF,512,VECTORIZED,0.529000
Uniform,PDF,512,PARALLEL,0.528000
Uniform,PDF,512,WORK_STEALING,0.525000
Uniform,LogPDF,512,SCALAR,34.242000
Uniform,LogPDF,512,VECTORIZED,0.410000
Uniform,LogPDF,512,PARALLEL,0.390000
Uniform,LogPDF,512,WORK_STEALING,0.375000
Uniform,CDF,512,SCALAR,31.175000
Uniform,CDF,512,VECTORIZED,0.815000
Uniform,CDF,512,PARALLEL,0.916000
Uniform,CDF,512,WORK_STEALING,1.172000
Uniform,PDF,1000,SCALAR,61.313000
Uniform,PDF,1000,VECTORIZED,0.590000
Uniform,PDF,1000,PARALLEL,0.596000
Uniform,PDF,1000,WORK_STEALING,0.509000
Uniform,LogPDF,1000,SCALAR,64.969000
Uniform,LogPDF,1000,VECTORIZED,0.576000
Uniform,LogPDF,1000,PARALLEL,0.521000
Uniform,LogPDF,1000,WORK_STEALING,0.591000
Uniform,CDF,1000,SCALAR,62.687000
Uniform,CDF,1000,VECTORIZED,1.529000
Uniform,CDF,1000,PARALLEL,2.239000
Uniform,CDF,1000,WORK_STEALING,2.197000
Uniform,PDF,2000,SCALAR,126.543000
Uniform,PDF,2000,VECTORIZED,1.093000
