Distribution,Operation,BatchSize,Strategy,MedianTime_us
Uniform,PDF,8,SCALAR,0.428000
Uniform,PDF,8,VECTORIZED,0.099000
Uniform,PDF,8,PARALLEL,0.120000
Uniform,PDF,8,WORK_STEALING,0.185000
Uniform,LogPDF,8,SCALAR,0.426000
Uniform,LogPDF,8,VECTORIZED,0.105000
Uniform,LogPDF,8,PARALLEL,0.123000
Uniform,LogPDF,8,WORK_STEALING,0.133000
Uniform,CDF,8,SCALAR,0.433000
Uniform,CDF,8,VECTORIZED,0.123000
Uniform,CDF,8,PARALLEL,0.120000
Uniform,CDF,8,WORK_STEALING,0.202000
Uniform,PDF,16,SCALAR,0.990000
Uniform,PDF,16,VECTORIZED,0.145000
Uniform,PDF,16,PARALLEL,0.208000
Uniform,PDF,16,WORK_STEALING,0.218000
Uniform,LogPDF,16,SCALAR,1.031000
Uniform,LogPDF,16,VECTORIZED,0.175000
Uniform,LogPDF,16,PARALLEL,0.220000
Uniform,LogPDF,16,WORK_STEALING,0.228000
Uniform,CDF,16,SCALAR,1.033000
Uniform,CDF,16,VECTORIZED,0.226000
Uniform,CDF,16,PARALLEL,0.302000
Uniform,CDF,16,WORK_STEALING,0.313000
Uniform,PDF,32,SCALAR,2.019000
Uniform,PDF,32,VECTORIZED,0.163000
Uniform,PDF,32,PARALLEL,0.240000
Uniform,PDF,32,WORK_STEALING,0.225000
Uniform,LogPDF,32,SCALAR,1.964000
Uniform,LogPDF,32,VECTORIZED,0.175000
Uniform,LogPDF,32,PARALLEL,0.257000
Uniform,LogPDF,32,WORK_STEALING,0.234000
Uniform,CDF,32,SCALAR,2.003000
Uniform,CDF,32,VECTORIZED,0.245000
Uniform,CDF,32,PARALLEL,0.248000
Uniform,CDF,32,WORK_STEALING,0.241000
Uniform,PDF,64,SCALAR,3.320000
Uniform,PDF,64,VECTORIZED,0.175000
Uniform,PDF,64,PARALLEL,0.300000
Uniform,PDF,64,WORK_STEALING,0.253000
Uniform,LogPDF,64,SCALAR,3.884000
Uniform,LogPDF,64,VECTORIZED,0.198000
Uniform,LogPDF,64,PARALLEL,0.321000
Uniform,LogPDF,64,WORK_STEALING,0.246000
Uniform,CDF,64,SCALAR,3.878000
Uniform,CDF,64,VECTORIZED,0.312000
Uniform,CDF,64,PARALLEL,0.318000
Uniform,CDF,64,WORK_STEALING,0.315000
Uniform,PDF,128,SCALAR,6.735000
Uniform,PDF,128,VECTORIZED,0.139000
Uniform,PDF,128,PARALLEL,0.439000
Uniform,PDF,128,WORK_STEALING,0.321000
Uniform,LogPDF,128,SCALAR,7.568000
Uniform,LogPDF,128,VECTORIZED,0.248000
Uniform,LogPDF,128,PARALLEL,0.520000
Uniform,LogPDF,128,WORK_STEALING,0.291000
Uniform,CDF,128,SCALAR,7.681000
Uniform,CDF,128,VECTORIZED,0.776000
Uniform,CDF,128,PARALLEL,0.396000
Uniform,CDF,128,WORK_STEALING,0.439000
Uniform,PDF,256,SCALAR,15.251000
Uniform,PDF,256,VECTORIZED,0.284000
Uniform,PDF,256,PARALLEL,0.633000
Uniform,PDF,256,WORK_STEALING,0.384000
Uniform,LogPDF,256,SCALAR,13.718000
Uniform,LogPDF,256,VECTORIZED,0.333000
Uniform,LogPDF,256,PARALLEL,0.799000
Uniform,LogPDF,256,WORK_STEALING,0.369000
Uniform,CDF,256,SCALAR,15.384000
Uniform,CDF,256,VECTORIZED,1.172000
Uniform,CDF,256,PARALLEL,0.403000
Uniform,CDF,256,WORK_STEALING,0.510000
Uniform,PDF,512,SCALAR,29.968000
Uniform,PDF,512,VECTORIZED,0.420000
Uniform,PDF,512,PARALLEL,1.069000
Uniform,PDF,512,WORK_STEALING,0.557000
Uniform,LogPDF,512,SCALAR,29.230000
Uniform,LogPDF,512,VECTORIZED,0.531000
Uniform,LogPDF,512,PARALLEL,1.382000
Uniform,LogPDF,512,WORK_STEALING,0.542000
Uniform,CDF,512,SCALAR,30.550000
Uniform,CDF,512,VECTORIZED,0.719000
Uniform,CDF,512,PARALLEL,0.692000
Uniform,CDF,512,WORK_STEALING,1.069000
Uniform,PDF,1000,SCALAR,52.190000
Uniform,PDF,1000,VECTORIZED,0.689000
Uniform,PDF,1000,PARALLEL,1.869000
Uniform,PDF,1000,WORK_STEALING,0.850000
Uniform,LogPDF,1000,SCALAR,58.959000
Uniform,LogPDF,1000,VECTORIZED,0.896000
Uniform,LogPDF,1000,PARALLEL,2.442000
Uniform,LogPDF,1000,WORK_STEALING,0.868000
Uniform,CDF,1000,SCALAR,59.703000
Uniform,CDF,1000,VECTORIZED,2.611000
Uniform,CDF,1000,PARALLEL,1.785000
Uniform,CDF,1000,WORK_STEALING,2.577000
Uniform,PDF,2000,SCALAR,114.946000
Uniform,PDF,2000,VECTORIZED,1.364000
Uniform,PDF,2000,PARALLEL,3.630000
Uniform,PDF,2000,WORK_STEALING,1.589000
Uniform,LogPDF,2000,SCALAR,115.002000
Uniform,LogPDF,2000,VECTORIZED,1.663000
Uniform,LogPDF,2000,PARALLEL,6.621000
Uniform,LogPDF,2000,WORK_STEALING,0.977000
Uniform,CDF,2000,SCALAR,115.855000
Uniform,CDF,2000,VECTORIZED,3.669000
Uniform,CDF,2000,PARALLEL,4.785000
Uniform,CDF,2000,WORK_STEALING,8.871000
Uniform,PDF,5000,SCALAR,283.849000
Uniform,PDF,5000,VECTORIZED,3.181000
Uniform,PDF,5000,PARALLEL,48.028000
Uniform,PDF,5000,WORK_STEALING,21.820000
Uniform,LogPDF,5000,SCALAR,278.917000
Uniform,LogPDF,5000,VECTORIZED,3.877000
Uniform,LogPDF,5000,PARALLEL,56.988000
Uniform,LogPDF,5000,WORK_STEALING,21.417000
Uniform,CDF,5000,SCALAR,283.677000
Uniform,CDF,5000,VECTORIZED,23.698000
Uniform,CDF,5000,PARALLEL,49.405000
Uniform,CDF,5000,WORK_STEALING,23.977000
Uniform,PDF,10000,SCALAR,565.010000
Uniform,PDF,10000,VECTORIZED,6.447000
Uniform,PDF,10000,PARALLEL,79.090000
Uniform,PDF,10000,WORK_STEALING,23.855000
Uniform,LogPDF,10000,SCALAR,564.363000
Uniform,LogPDF,10000,VECTORIZED,7.758000
Uniform,LogPDF,10000,PARALLEL,91.932000
Uniform,LogPDF,10000,WORK_STEALING,29.171000
Uniform,CDF,10000,SCALAR,566.604000
Uniform,CDF,10000,VECTORIZED,60.764000
Uniform,CDF,10000,PARALLEL,84.397000
Uniform,CDF,10000,WORK_STEALING,28.235000
Uniform,PDF,20000,SCALAR,1128.096000
Uniform,PDF,20000,VECTORIZED,10.142000
Uniform,PDF,20000,PARALLEL,141.201000
Uniform,PDF,20000,WORK_STEALING,36.194000
Uniform,LogPDF,20000,SCALAR,1131.934000
Uniform,LogPDF,20000,VECTORIZED,18.010000
Uniform,LogPDF,20000,PARALLEL,171.205000
Uniform,LogPDF,20000,WORK_STEALING,39.051000
Uniform,CDF,20000,SCALAR,1138.015000
Uniform,CDF,20000,VECTORIZED,124.970000
Uniform,CDF,20000,PARALLEL,157.833000
Uniform,CDF,20000,WORK_STEALING,36.208000
Uniform,PDF,50000,SCALAR,2824.406000
Uniform,PDF,50000,VECTORIZED,40.111000
Uniform,PDF,50000,PARALLEL,212.938000
Uniform,PDF,50000,WORK_STEALING,65.280000
Uniform,LogPDF,50000,SCALAR,2855.563000
Uniform,LogPDF,50000,VECTORIZED,44.465000
Uniform,LogPDF,50000,PARALLEL,265.946000
Uniform,LogPDF,50000,WORK_STEALING,82.625000
Uniform,CDF,50000,SCALAR,3149.219000
Uniform,CDF,50000,VECTORIZED,364.562000
Uniform,CDF,50000,PARALLEL,243.716000
Uniform,CDF,50000,WORK_STEALING,75.313000
Uniform,PDF,100000,SCALAR,6366.322000
Uniform,PDF,100000,VECTORIZED,85.948000
Uniform,PDF,100000,PARALLEL,261.959000
Uniform,PDF,100000,WORK_STEALING,153.254000
Uniform,LogPDF,100000,SCALAR,5849.777000
Uniform,LogPDF,100000,VECTORIZED,91.247000
Uniform,LogPDF,100000,PARALLEL,284.476000
Uniform,LogPDF,100000,WORK_STEALING,145.725000
Uniform,CDF,100000,SCALAR,5706.694000
Uniform,CDF,100000,VECTORIZED,646.896000
Uniform,CDF,100000,PARALLEL,254.945000
Uniform,CDF,100000,WORK_STEALING,122.010000
Uniform,PDF,250000,SCALAR,14046.384000
Uniform,PDF,250000,VECTORIZED,199.997000
Uniform,PDF,250000,PARALLEL,471.321000
Uniform,PDF,250000,WORK_STEALING,300.906000
Uniform,LogPDF,250000,SCALAR,14184.725000
Uniform,LogPDF,250000,VECTORIZED,211.927000
Uniform,LogPDF,250000,PARALLEL,555.928000
Uniform,LogPDF,250000,WORK_STEALING,316.050000
Uniform,CDF,250000,SCALAR,14802.835000
Uniform,CDF,250000,VECTORIZED,1753.316000
Uniform,CDF,250000,PARALLEL,512.685000
Uniform,CDF,250000,WORK_STEALING,318.388000
Uniform,PDF,500000,SCALAR,29302.552000
Uniform,PDF,500000,VECTORIZED,455.163000
Uniform,PDF,500000,PARALLEL,882.997000
Uniform,PDF,500000,WORK_STEALING,531.930000
Uniform,LogPDF,500000,SCALAR,28832.494000
Uniform,LogPDF,500000,VECTORIZED,481.317000
Uniform,LogPDF,500000,PARALLEL,1007.019000
Uniform,LogPDF,500000,WORK_STEALING,502.732000
Uniform,CDF,500000,SCALAR,28416.022000
Uniform,CDF,500000,VECTORIZED,3340.537000
Uniform,CDF,500000,PARALLEL,954.934000
