Distribution,Operation,BatchSize,Strategy,MedianTime_us
Uniform,PDF,64,SCALAR,0.400000
Uniform,PDF,64,VECTORIZED,0.000000
Uniform,PDF,64,PARALLEL,0.000000
Uniform,PDF,64,WORK_STEALING,0.100000
Uniform,LogPDF,64,SCALAR,0.400000
Uniform,LogPDF,64,VECTORIZED,0.100000
Uniform,LogPDF,64,PARALLEL,0.100000
Uniform,LogPDF,64,WORK_STEALING,0.100000
Uniform,CDF,64,SCALAR,0.400000
Uniform,CDF,64,VECTORIZED,0.100000
Uniform,CDF,64,PARALLEL,0.000000
Uniform,CDF,64,WORK_STEALING,0.100000
Uniform,PDF,128,SCALAR,0.800000
Uniform,PDF,128,VECTORIZED,0.100000
Uniform,PDF,128,PARALLEL,0.100000
Uniform,PDF,128,WORK_STEALING,0.100000
Uniform,LogPDF,128,SCALAR,0.800000
Uniform,LogPDF,128,VECTORIZED,0.100000
Uniform,LogPDF,128,PARALLEL,0.100000
Uniform,LogPDF,128,WORK_STEALING,0.100000
Uniform,CDF,128,SCALAR,0.700000
Uniform,CDF,128,VECTORIZED,0.100000
Uniform,CDF,128,PARALLEL,0.100000
Uniform,CDF,128,WORK_STEALING,0.100000
Uniform,PDF,256,SCALAR,1.600000
Uniform,PDF,256,VECTORIZED,0.200000
Uniform,PDF,256,PARALLEL,0.100000
Uniform,PDF,256,WORK_STEALING,0.100000
Uniform,LogPDF,256,SCALAR,1.600000
Uniform,LogPDF,256,VECTORIZED,0.100000
Uniform,LogPDF,256,PARALLEL,0.200000
Uniform,LogPDF,256,WORK_STEALING,0.200000
Uniform,CDF,256,SCALAR,1.500000
Uniform,CDF,256,VECTORIZED,0.200000
Uniform,CDF,256,PARALLEL,0.200000
Uniform,CDF,256,WORK_STEALING,0.200000
Uniform,PDF,512,SCALAR,3.200000
Uniform,PDF,512,VECTORIZED,0.300000
Uniform,PDF,512,PARALLEL,0.400000
Uniform,PDF,512,WORK_STEALING,0.400000
Uniform,LogPDF,512,SCALAR,3.200000
Uniform,LogPDF,512,VECTORIZED,0.300000
Uniform,LogPDF,512,PARALLEL,0.400000
Uniform,LogPDF,512,WORK_STEALING,0.300000
Uniform,CDF,512,SCALAR,2.900000
Uniform,CDF,512,VECTORIZED,0.500000
Uniform,CDF,512,PARALLEL,0.400000
Uniform,CDF,512,WORK_STEALING,0.400000
Uniform,PDF,1024,SCALAR,6.300000
Uniform,PDF,1024,VECTORIZED,0.600000
Uniform,PDF,1024,PARALLEL,0.700000
Uniform,PDF,1024,WORK_STEALING,0.600000
Uniform,LogPDF,1024,SCALAR,6.400000
Uniform,LogPDF,1024,VECTORIZED,0.700000
Uniform,LogPDF,1024,PARALLEL,0.700000
Uniform,LogPDF,1024,WORK_STEALING,0.700000
Uniform,CDF,1024,SCALAR,5.700000
Uniform,CDF,1024,VECTORIZED,0.900000
Uniform,CDF,1024,PARALLEL,0.800000
Uniform,CDF,1024,WORK_STEALING,0.700000
Uniform,PDF,2048,SCALAR,12.700000
Uniform,PDF,2048,VECTORIZED,1.400000
Uniform,PDF,2048,PARALLEL,1.500000
Uniform,PDF,2048,WORK_STEALING,1.400000
Uniform,LogPDF,2048,SCALAR,13.300000
Uniform,LogPDF,2048,VECTORIZED,1.500000
Uniform,LogPDF,2048,PARALLEL,1.600000
Uniform,LogPDF,2048,WORK_STEALING,1.600000
Uniform,CDF,2048,SCALAR,12.000000
Uniform,CDF,2048,VECTORIZED,1.900000
Uniform,CDF,2048,PARALLEL,1.900000
Uniform,CDF,2048,WORK_STEALING,1.900000
Uniform,PDF,4096,SCALAR,25.900000
Uniform,PDF,4096,VECTORIZED,2.900000
Uniform,PDF,4096,PARALLEL,3.600000
Uniform,PDF,4096,WORK_STEALING,3.700000
Uniform,LogPDF,4096,SCALAR,37.000000
Uniform,LogPDF,4096,VECTORIZED,3.700000
Uniform,LogPDF,4096,PARALLEL,3.800000
Uniform,LogPDF,4096,WORK_STEALING,4.000000
Uniform,CDF,4096,SCALAR,33.100000
Uniform,CDF,4096,VECTORIZED,3.800000
Uniform,CDF,4096,PARALLEL,3.800000
Uniform,CDF,4096,WORK_STEALING,3.800000
Uniform,PDF,6144,SCALAR,38.700000
Uniform,PDF,6144,VECTORIZED,4.300000
Uniform,PDF,6144,PARALLEL,4.500000
Uniform,PDF,6144,WORK_STEALING,4.500000
Uniform,LogPDF,6144,SCALAR,39.400000
Uniform,LogPDF,6144,VECTORIZED,4.600000
Uniform,LogPDF,6144,PARALLEL,4.800000
Uniform,LogPDF,6144,WORK_STEALING,4.800000
Uniform,CDF,6144,SCALAR,35.800000
Uniform,CDF,6144,VECTORIZED,5.700000
Uniform,CDF,6144,PARALLEL,5.600000
Uniform,CDF,6144,WORK_STEALING,5.600000
Uniform,PDF,8192,SCALAR,51.600000
Uniform,PDF,8192,VECTORIZED,5.700000
Uniform,PDF,8192,PARALLEL,62.600000
Uniform,PDF,8192,WORK_STEALING,67.800000
Uniform,LogPDF,8192,SCALAR,68.100000
Uniform,LogPDF,8192,VECTORIZED,6.100000
Uniform,LogPDF,8192,PARALLEL,59.100000
Uniform,LogPDF,8192,WORK_STEALING,77.000000
Uniform,CDF,8192,SCALAR,46.400000
Uniform,CDF,8192,VECTORIZED,13.200000
Uniform,CDF,8192,PARALLEL,63.300000
Uniform,CDF,8192,WORK_STEALING,74.900000
Uniform,PDF,10000,SCALAR,94.000000
Uniform,PDF,10000,VECTORIZED,7.000000
Uniform,PDF,10000,PARALLEL,76.600000
Uniform,PDF,10000,WORK_STEALING,79.800000
Uniform,LogPDF,10000,SCALAR,77.200000
Uniform,LogPDF,10000,VECTORIZED,7.600000
Uniform,LogPDF,10000,PARALLEL,77.300000
Uniform,LogPDF,10000,WORK_STEALING,78.000000
Uniform,CDF,10000,SCALAR,56.300000
Uniform,CDF,10000,VECTORIZED,9.300000
Uniform,CDF,10000,PARALLEL,77.200000
Uniform,CDF,10000,WORK_STEALING,76.600000
Uniform,PDF,25000,SCALAR,239.700000
Uniform,PDF,25000,VECTORIZED,17.500000
