Distribution,Operation,BatchSize,Strategy,MedianTime_us
Uniform,PDF,64,SCALAR,3.668000
Uniform,PDF,64,VECTORIZED,0.201000
Uniform,PDF,64,PARALLEL,0.147000
Uniform,PDF,64,WORK_STEALING,0.200000
Uniform,LogPDF,64,SCALAR,3.654000
Uniform,LogPDF,64,VECTORIZED,0.166000
Uniform,LogPDF,64,PARALLEL,0.153000
Uniform,LogPDF,64,WORK_STEALING,0.221000
Uniform,CDF,64,SCALAR,4.632000
Uniform,CDF,64,VECTORIZED,0.359000
Uniform,CDF,64,PARALLEL,0.347000
Uniform,CDF,64,WORK_STEALING,0.271000
Uniform,PDF,128,SCALAR,9.002000
Uniform,PDF,128,VECTORIZED,0.226000
Uniform,PDF,128,PARALLEL,0.261000
Uniform,PDF,128,WORK_STEALING,0.221000
Uniform,LogPDF,128,SCALAR,9.186000
Uniform,LogPDF,128,VECTORIZED,0.273000
Uniform,LogPDF,128,PARALLEL,0.278000
Uniform,LogPDF,128,WORK_STEALING,0.291000
Uniform,CDF,128,SCALAR,9.186000
Uniform,CDF,128,VECTORIZED,0.267000
Uniform,CDF,128,PARALLEL,0.311000
Uniform,CDF,128,WORK_STEALING,0.256000
Uniform,PDF,256,SCALAR,17.733000
Uniform,PDF,256,VECTORIZED,0.344000
Uniform,PDF,256,PARALLEL,0.345000
Uniform,PDF,256,WORK_STEALING,0.292000
Uniform,LogPDF,256,SCALAR,18.377000
Uniform,LogPDF,256,VECTORIZED,0.240000
Uniform,LogPDF,256,PARALLEL,0.233000
Uniform,LogPDF,256,WORK_STEALING,0.249000
Uniform,CDF,256,SCALAR,16.674000
Uniform,CDF,256,VECTORIZED,0.700000
Uniform,CDF,256,PARALLEL,1.021000
Uniform,CDF,256,WORK_STEALING,0.564000
Uniform,PDF,512,SCALAR,36.849000
Uniform,PDF,512,VECTORIZED,0.520000
Uniform,PDF,512,PARALLEL,0.483000
Uniform,PDF,512,WORK_STEALING,0.499000
Uniform,LogPDF,512,SCALAR,39.560000
Uniform,LogPDF,512,VECTORIZED,0.567000
Uniform,LogPDF,512,PARALLEL,0.534000
Uniform,LogPDF,512,WORK_STEALING,0.538000
Uniform,CDF,512,SCALAR,37.882000
Uniform,CDF,512,VECTORIZED,1.032000
Uniform,CDF,512,PARALLEL,1.591000
Uniform,CDF,512,WORK_STEALING,0.998000
Uniform,PDF,1024,SCALAR,72.442000
Uniform,PDF,1024,VECTORIZED,0.689000
Uniform,PDF,1024,PARALLEL,0.766000
Uniform,PDF,1024,WORK_STEALING,0.803000
Uniform,LogPDF,1024,SCALAR,95.985000
Uniform,LogPDF,1024,VECTORIZED,0.883000
Uniform,LogPDF,1024,PARALLEL,0.871000
Uniform,LogPDF,1024,WORK_STEALING,0.914000
Uniform,CDF,1024,SCALAR,72.576000
Uniform,CDF,1024,VECTORIZED,3.705000
Uniform,CDF,1024,PARALLEL,2.636000
Uniform,CDF,1024,WORK_STEALING,1.925000
Uniform,PDF,2048,SCALAR,168.194000
Uniform,PDF,2048,VECTORIZED,1.503000
Uniform,PDF,2048,PARALLEL,4.598000
Uniform,PDF,2048,WORK_STEALING,1.518000
Uniform,LogPDF,2048,SCALAR,153.728000
Uniform,LogPDF,2048,VECTORIZED,1.571000
Uniform,LogPDF,2048,PARALLEL,8.312000
Uniform,LogPDF,2048,WORK_STEALING,1.798000
Uniform,CDF,2048,SCALAR,145.987000
Uniform,CDF,2048,VECTORIZED,5.148000
Uniform,CDF,2048,PARALLEL,11.417000
Uniform,CDF,2048,WORK_STEALING,8.450000
Uniform,PDF,4096,SCALAR,297.608000
Uniform,PDF,4096,VECTORIZED,2.756000
Uniform,PDF,4096,PARALLEL,63.674000
Uniform,PDF,4096,WORK_STEALING,100.545000
Uniform,LogPDF,4096,SCALAR,293.336000
Uniform,LogPDF,4096,VECTORIZED,3.778000
Uniform,LogPDF,4096,PARALLEL,58.923000
Uniform,LogPDF,4096,WORK_STEALING,28.461000
Uniform,CDF,4096,SCALAR,254.762000
Uniform,CDF,4096,VECTORIZED,10.213000
Uniform,CDF,4096,PARALLEL,75.447000
Uniform,CDF,4096,WORK_STEALING,24.445000
Uniform,PDF,6144,SCALAR,404.556000
Uniform,PDF,6144,VECTORIZED,4.145000
Uniform,PDF,6144,PARALLEL,99.602000
Uniform,PDF,6144,WORK_STEALING,40.785000
Uniform,LogPDF,6144,SCALAR,403.186000
Uniform,LogPDF,6144,VECTORIZED,2.769000
Uniform,LogPDF,6144,PARALLEL,92.924000
Uniform,LogPDF,6144,WORK_STEALING,44.999000
Uniform,CDF,6144,SCALAR,412.403000
Uniform,CDF,6144,VECTORIZED,22.233000
Uniform,CDF,6144,PARALLEL,78.491000
Uniform,CDF,6144,WORK_STEALING,33.215000
Uniform,PDF,8192,SCALAR,544.682000
Uniform,PDF,8192,VECTORIZED,3.441000
Uniform,PDF,8192,PARALLEL,107.726000
Uniform,PDF,8192,WORK_STEALING,35.837000
Uniform,LogPDF,8192,SCALAR,559.327000
Uniform,LogPDF,8192,VECTORIZED,3.804000
Uniform,LogPDF,8192,PARALLEL,135.666000
Uniform,LogPDF,8192,WORK_STEALING,42.576000
Uniform,CDF,8192,SCALAR,612.749000
Uniform,CDF,8192,VECTORIZED,59.757000
Uniform,CDF,8192,PARALLEL,136.748000
Uniform,CDF,8192,WORK_STEALING,38.470000
Uniform,PDF,10000,SCALAR,753.809000
Uniform,PDF,10000,VECTORIZED,6.778000
Uniform,PDF,10000,PARALLEL,100.523000
Uniform,PDF,10000,WORK_STEALING,42.368000
Uniform,LogPDF,10000,SCALAR,738.295000
Uniform,LogPDF,10000,VECTORIZED,4.832000
Uniform,LogPDF,10000,PARALLEL,143.796000
Uniform,LogPDF,10000,WORK_STEALING,46.025000
Uniform,CDF,10000,SCALAR,815.197000
Uniform,CDF,10000,VECTORIZED,88.704000
Uniform,CDF,10000,PARALLEL,151.765000
Uniform,CDF,10000,WORK_STEALING,39.556000
Uniform,PDF,25000,SCALAR,1771.207000
Uniform,PDF,25000,VECTORIZED,12.823000
Uniform,PDF,25000,PARALLEL,123.271000
Uniform,PDF,25000,WORK_STEALING,59.103000
Uniform,LogPDF,25000,SCALAR,1884.120000
Uniform,LogPDF,25000,VECTORIZED,12.995000
Uniform,LogPDF,25000,PARALLEL,113.691000
Uniform,LogPDF,25000,WORK_STEALING,83.274000
Uniform,CDF,25000,SCALAR,1744.592000
Uniform,CDF,25000,VECTORIZED,194.084000
Uniform,CDF,25000,PARALLEL,128.574000
Uniform,CDF,25000,WORK_STEALING,81.886000
Uniform,PDF,50000,SCALAR,3285.488000
Uniform,PDF,50000,VECTORIZED,26.466000
Uniform,PDF,50000,PARALLEL,170.233000
Uniform,PDF,50000,WORK_STEALING,95.213000
Uniform,LogPDF,50000,SCALAR,3015.276000
Uniform,LogPDF,50000,VECTORIZED,33.449000
Uniform,LogPDF,50000,PARALLEL,193.727000
Uniform,LogPDF,50000,WORK_STEALING,114.809000
Uniform,CDF,50000,SCALAR,3764.490000
Uniform,CDF,50000,VECTORIZED,462.134000
Uniform,CDF,50000,PARALLEL,241.719000
Uniform,CDF,50000,WORK_STEALING,707.000000
Uniform,PDF,75000,SCALAR,5769.383000
Uniform,PDF,75000,VECTORIZED,46.105000
Uniform,PDF,75000,PARALLEL,239.715000
Uniform,PDF,75000,WORK_STEALING,139.728000
Uniform,LogPDF,75000,SCALAR,5161.102000
Uniform,LogPDF,75000,VECTORIZED,41.226000
Uniform,LogPDF,75000,PARALLEL,251.535000
Uniform,LogPDF,75000,WORK_STEALING,155.934000
Uniform,CDF,75000,SCALAR,4771.272000
Uniform,CDF,75000,VECTORIZED,598.873000
Uniform,CDF,75000,PARALLEL,252.870000
Uniform,CDF,75000,WORK_STEALING,284.262000
Uniform,PDF,100000,SCALAR,6872.389000
Uniform,PDF,100000,VECTORIZED,55.578000
Uniform,PDF,100000,PARALLEL,332.122000
Uniform,PDF,100000,WORK_STEALING,189.751000
Uniform,LogPDF,100000,SCALAR,6878.458000
Uniform,LogPDF,100000,VECTORIZED,92.110000
Uniform,LogPDF,100000,PARALLEL,338.293000
Uniform,LogPDF,100000,WORK_STEALING,286.175000
Uniform,CDF,100000,SCALAR,6919.915000
Uniform,CDF,100000,VECTORIZED,865.891000
Uniform,CDF,100000,PARALLEL,323.413000
Uniform,CDF,100000,WORK_STEALING,226.794000
Uniform,PDF,150000,SCALAR,10062.428000
Uniform,PDF,150000,VECTORIZED,76.581000
Uniform,PDF,150000,PARALLEL,394.565000
Uniform,PDF,150000,WORK_STEALING,260.562000
Uniform,LogPDF,150000,SCALAR,9601.563000
Uniform,LogPDF,150000,VECTORIZED,88.507000
Uniform,LogPDF,150000,PARALLEL,450.226000
Uniform,LogPDF,150000,WORK_STEALING,270.254000
Uniform,CDF,150000,SCALAR,9421.053000
Uniform,CDF,150000,VECTORIZED,1122.217000
Uniform,CDF,150000,PARALLEL,443.946000
Uniform,CDF,150000,WORK_STEALING,274.008000
Uniform,PDF,200000,SCALAR,12674.953000
Uniform,PDF,200000,VECTORIZED,117.885000
Uniform,PDF,200000,PARALLEL,526.528000
Uniform,PDF,200000,WORK_STEALING,332.721000
Uniform,LogPDF,200000,SCALAR,13825.507000
Uniform,LogPDF,200000,VECTORIZED,130.406000
Uniform,LogPDF,200000,PARALLEL,608.050000
Uniform,LogPDF,200000,WORK_STEALING,454.225000
Uniform,CDF,200000,SCALAR,12748.033000
Uniform,CDF,200000,VECTORIZED,1554.192000
Uniform,CDF,200000,PARALLEL,616.498000
Uniform,CDF,200000,WORK_STEALING,768.072000
Uniform,PDF,250000,SCALAR,16316.116000
Uniform,PDF,250000,VECTORIZED,309.436000
Uniform,PDF,250000,PARALLEL,690.031000
Uniform,PDF,250000,WORK_STEALING,434.941000
Uniform,LogPDF,250000,SCALAR,16991.475000
Uniform,LogPDF,250000,VECTORIZED,159.811000
Uniform,LogPDF,250000,PARALLEL,688.186000
Uniform,LogPDF,250000,WORK_STEALING,604.017000
Uniform,CDF,250000,SCALAR,16617.257000
Uniform,CDF,250000,VECTORIZED,2221.217000
Uniform,CDF,250000,PARALLEL,747.327000
Uniform,CDF,250000,WORK_STEALING,921.761000
Uniform,PDF,300000,SCALAR,20320.590000
Uniform,PDF,300000,VECTORIZED,180.211000
Uniform,PDF,300000,PARALLEL,835.475000
Uniform,PDF,300000,WORK_STEALING,460.069000
Uniform,LogPDF,300000,SCALAR,19598.255000
Uniform,LogPDF,300000,VECTORIZED,212.235000
Uniform,LogPDF,300000,PARALLEL,866.989000
Uniform,LogPDF,300000,WORK_STEALING,478.352000
Uniform,CDF,300000,SCALAR,19376.670000
Uniform,CDF,300000,VECTORIZED,2461.363000
Uniform,CDF,300000,PARALLEL,815.711000
Uniform,CDF,300000,WORK_STEALING,588.110000
Uniform,PDF,400000,SCALAR,27288.008000
Uniform,PDF,400000,VECTORIZED,563.284000
Uniform,PDF,400000,PARALLEL,1414.726000
Uniform,PDF,400000,WORK_STEALING,1141.147000
Uniform,LogPDF,400000,SCALAR,26018.442000
Uniform,LogPDF,400000,VECTORIZED,317.675000
Uniform,LogPDF,400000,PARALLEL,1025.671000
Uniform,LogPDF,400000,WORK_STEALING,664.449000
Uniform,CDF,400000,SCALAR,25686.879000
Uniform,CDF,400000,VECTORIZED,3359.581000
Uniform,CDF,400000,PARALLEL,1070.884000
Uniform,CDF,400000,WORK_STEALING,959.145000
Uniform,PDF,500000,SCALAR,33301.981000
Uniform,PDF,500000,VECTORIZED,563.691000
Uniform,PDF,500000,PARALLEL,1180.946000
Uniform,PDF,500000,WORK_STEALING,938.809000
Uniform,LogPDF,500000,SCALAR,32974.759000
Uniform,LogPDF,500000,VECTORIZED,363.628000
Uniform,LogPDF,500000,PARALLEL,1365.180000
Uniform,LogPDF,500000,WORK_STEALING,904.268000
Uniform,CDF,500000,SCALAR,31467.746000
Uniform,CDF,500000,VECTORIZED,4057.224000
Uniform,CDF,500000,PARALLEL,1540.407000
Uniform,CDF,500000,WORK_STEALING,1011.681000
Uniform,PDF,750000,SCALAR,50021.143000
Uniform,PDF,750000,VECTORIZED,768.058000
Uniform,PDF,750000,PARALLEL,1880.350000
Uniform,PDF,750000,WORK_STEALING,1295.348000
Uniform,LogPDF,750000,SCALAR,51084.787000
Uniform,LogPDF,750000,VECTORIZED,708.090000
Uniform,LogPDF,750000,PARALLEL,2125.903000
Uniform,LogPDF,750000,WORK_STEALING,1748.733000
Uniform,CDF,750000,SCALAR,48121.487000
Uniform,CDF,750000,VECTORIZED,6747.439000
Uniform,CDF,750000,PARALLEL,1975.731000
Uniform,CDF,750000,WORK_STEALING,1325.063000
Uniform,PDF,1000000,SCALAR,67286.517000
Uniform,PDF,1000000,VECTORIZED,1466.661000
Uniform,PDF,1000000,PARALLEL,2503.035000
Uniform,PDF,1000000,WORK_STEALING,1482.836000
Uniform,LogPDF,1000000,SCALAR,64433.721000
Uniform,LogPDF,1000000,VECTORIZED,1282.995000
Uniform,LogPDF,1000000,PARALLEL,2702.510000
Uniform,LogPDF,1000000,WORK_STEALING,1308.515000
Uniform,CDF,1000000,SCALAR,64544.342000
